Date,AMZN,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,SHW,TRV,UNH,CRM,NVDA,VZ,V,WMT,DIS
2/13/2023,99.54000091552734,176.18450927734375,224.7722930908203,152.114502,215.64999389648438,238.44813537597656,44.72660827636719,156.01840209960938,352.2093200683594,305.3078308105469,192.79409790039062,126.1517105102539,151.89361572265625,56.587955474853516,134.68370056152344,252.68890380859375,87.41679382324219,102.84818267822266,265.9169006347656,120.85761260986328,132.48170471191406,227.87167358398438,179.38430786132812,478.4355469,169.8628692626953,21.770158767700195,34.58988952636719,225.04257202148438,47.09505081176758,106.34624481201172
2/14/2023,99.69999694824219,175.8833008,224.30694580078125,151.47181701660156,218.4499969482422,234.8063201904297,44.57707977294922,157.2135772705078,350.0999755859375,300.4950866699219,190.54734802246094,124.92095184326172,151.23098754882812,55.64482116699219,135.2788543701172,253.07806396484375,86.60541534423828,102.08773803710938,266.74993896484375,121.871582,131.73448181152344,226.76690673828125,176.06626892089844,476.0015869140625,168.75083923339844,22.952194213867188,34.598472595214844,225.5440216064453,46.95949172973633,106.34624481201172
2/15/2023,101.16000366210938,175.54322814941406,223.41355895996094,153.57778930664062,217.44000244140625,238.97665405273438,45.27798080444336,155.55679321289062,352.5106506347656,302.62774658203125,191.22044372558594,125.27913665771484,148.7390899658203,55.64482116699219,135.84567260742188,253.03057861328125,87.04522705078125,101.09257507324219,264.61785888671875,123.10770416259766,131.43182373046875,227.4512481689453,177.10850524902344,474.4755554199219,169.8827362060547,22.745359420776367,34.641361236572266,225.08189392089844,47.30807876586914,107.9069595336914
2/16/2023,98.15000153,172.8907012939453,217.96942138671875,151.97605895996094,212.2100067138672,236.8818817138672,47.65168762207031,153.31105041503906,348.6120910644531,303.1468200683594,188.9926300048828,123.9932861328125,147.6844940185547,55.299320220947266,133.97520446777344,252.33766174316406,86.05406951904297,99.99414825439453,257.5730285644531,120.11400604248047,129.71041870117188,222.05462646484375,175.0430908203125,470.7087402,166.91397094726562,21.983985900878906,34.178104400634766,222.04368591308594,46.565711975097656,104.5385742
2/17/2023,97.19999694824219,172.26885986328125,223.8416290283203,150.8291778564453,211.66000366210938,238.1022186279297,47.44608688354492,149.8871612548828,347.0111999511719,300.0421447753906,190.9455108642578,124.01167297363281,150.76768493652344,56.13972854614258,134.3719482421875,256.2864990234375,86.81472015,102.82000732421875,253.55445861816406,120.55823516845703,132.42495727539062,222.88563537597656,177.6153106689453,482.0382080078125,163.99490356445312,21.37049102783203,34.504093170166016,219.8117676,47.26612091064453,103.9360122680664
2/21/2023,94.58000183105469,168.55728149414062,221.7105255126953,146.8050537109375,205.52000427246094,231.2990264892578,46.436790466308594,148.18441772460938,340.06158447265625,278.8565979003906,186.52784729003906,120.97154998779297,148.52110290527344,55.84092330932617,131.90634155273438,254.9196014404297,83.94113159179688,102.39755249023438,248.25852966308594,116.9465103149414,132.33035278320312,218.2319793701172,177.13723754882812,474.5335388183594,160.47015380859375,20.63808822631836,33.629058837890625,216.92103576660156,47.553382873535156,100.84420013427734
2/22/2023,95.79000091552734,169.7426300048828,219.77484130859375,147.23019409179688,205.75999450683594,228.5892791748047,46.08166504,147.5861816,339.8450012207031,279.61151123046875,185.3238983154297,120.29186248779297,148.3142852783203,56.00899887084961,130.8955078,255.00506591796875,83.70295715332031,102.48204803466797,247.11878967285156,115.78768920898438,132.88841247558594,217.6551971435547,177.96908569335938,472.1961975097656,162.1977996826172,20.737009048461914,33.69768142700195,216.33111572265625,46.556034088134766,100.439209
2/23/2023,95.81999969482422,170.17015075683594,221.1335449,147.7146759033203,208.1300048828125,228.6469268798828,45.988216400146484,149.04039001464844,342.3404846191406,282.4519958496094,185.8575897216797,120.12654113769531,148.2672882080078,56.11171340942383,131.94407653808594,253.2394256591797,83.67988586425781,103.82455444335938,250.32188415527344,115.8456039428711,132.4627685546875,218.06576538085938,177.34756469726562,474.9005126953125,162.95236206054688,23.644624710083008,33.05427551269531,217.42250061035156,45.86207962036133,100.48859405517578
2/24/2023,93.5,169.30540466308594,217.44830322265625,145.05502319335938,198.14999389648438,226.9365234,45.30601501464844,149.48216247558594,342.6324157714844,279.9512939453125,183.01759338378906,119.92448425292969,146.6128692626953,55.87826919555664,133.1343994140625,250.29676818847656,82.82703399658203,103.16736602783203,244.86875915527344,113.99147033691406,131.7155762,216.72764587402344,177.2136993408203,467.7918395996094,161.04603576660156,23.266935348510742,33.234432220458984,215.86900329589844,45.98473358154297,99.0760498
2/27/2023,93.76000213623047,168.3823699951172,218.18345642089844,146.25137329101562,200.4600067138672,230.5975341796875,45.53964614868164,149.8595428466797,344.21441650390625,279.33782958984375,183.40834045410156,119.85101318359375,146.2932891845703,55.859588623046875,134.29640197753906,251.34095764160156,83.18815612792969,102.66979217529297,245.79238891601562,114.46465301513672,131.60208129882812,217.5707244873047,177.2136993408203,466.81634521484375,161.9793243408203,23.48175811767578,33.35453414916992,216.65557861328125,45.65228271484375,99.22421264648438
2/28/2023,94.23000336,169.0528106689453,215.58706665039062,145.7471160888672,201.5500030517578,230.18438720703125,45.249942779541016,147.97271728515625,331.1438293457031,279.8380126953125,182.4838867,118.75802612304688,144.06544494628906,55.57011413574219,135.42054748535156,251.96151733398438,82.78094482421875,99.74066925048828,245.06527709960938,114.71572875976562,130.107666,216.99232482910156,177.0128936767578,459.6883544921875,162.44598388671875,23.196990966796875,33.29448699951172,216.2524414,45.874996185302734,98.39447021484375
3/1/2023,92.16999816894531,170.91830444335938,219.80276489257812,143.67080688476562,204.5500030517578,238.9478302001953,45.17517852783203,149.1508331298828,328.3743896484375,274.4118652,183.8181152,117.73853302001953,143.4168701171875,54.96315002441406,134.66481018066406,250.82534790039062,84.67873383,100.12557983398438,241.97027587890625,114.51294708251953,130.2022705078125,214.69839477539062,175.98977661132812,458.9929199,166.1593780517578,22.679414749145508,32.85696029663086,214.69894409179688,45.23590850830078,97.33752441
3/2/2023,92.12999725341797,170.36447143554688,218.45333862304688,144.2640380859375,210.05999755859375,242.32058715820312,45.35273742675781,149.62022399902344,331.09637451171875,276.51629638671875,185.31436157226562,118.41818237304688,143.3040313720703,55.76621627807617,133.2666778564453,255.45584106445312,84.44055938720703,100.46356964111328,246.72576904296875,115.47865295410156,132.34925842285156,219.60980224609375,175.1674346923828,461.38824462890625,185.26251220703125,23.294910430908203,32.951332092285156,215.387207,45.34887695,97.71288299560547
3/3/2023,94.90000153,174.00807189941406,218.51849365234375,149.32626342773438,215.11000061035156,245.3282012939453,46.05363845825195,151.82919311523438,338.6743469238281,281.64044189453125,187.57301330566406,119.0703125,144.77989196777344,55.5047493,135.71343994140625,256.8879089355469,85.48550415039062,100.34150695800781,250.8327637,117.12501525878906,133.31402587890625,223.8447266,175.5498809814453,462.2188720703125,185.10362243652344,23.870439529418945,32.82264328,220.01824951171875,45.40374755859375,99.90579986572266
3/6/2023,93.75,173.9789276123047,218.79769897460938,152.0946807861328,211.9199981689453,244.0502166748047,46.184471130371094,152.94288635253906,338.63641357421875,281.4139404296875,187.78268432617188,119.5754623413086,146.22747802734375,56.36384201049805,134.91989135742188,258.3868408203125,84.46360016,104.30335998535156,252.3852081298828,116.37931060791016,132.7465362548828,220.05091857910156,175.32041931152344,464.3630371,182.4923553466797,23.534717559814453,32.72827911376953,222.94825744628906,45.39729309082031,99.43165588378906
3/7/2023,93.55000305175781,170.34506225585938,212.85104370117188,149.88983154296875,207.9199981689453,236.51673889160156,45.707862854003906,150.9732208251953,328.2320861816406,274.3269348144531,186.42938232421875,117.79364013671875,144.84567260742188,56.037010192871094,130.9521942138672,255.03575134277344,82.28150939941406,104.46295166015625,249.71267700195312,115.81759643554688,130.107666,216.1590576171875,172.47093200683594,457.69866943359375,182.01577758789062,23.272886276245117,32.52238845825195,219.42828369140625,44.94541931152344,97.8511734
3/8/2023,93.91999816894531,169.8689422607422,212.58116149902344,151.14552307128906,207.1999969482422,238.99586486816406,45.89476395,150.01600646972656,331.2766113,277.0644226074219,186.3817596435547,117.60993957519531,143.7834473,56.06502914428711,130.1775665283203,253.3171844482422,82.33530426,101.65586853027344,249.27053833007812,116.0790786743164,130.12660217285156,215.69833374023438,169.98480224609375,454.53070068359375,181.6483917236328,24.165306091308594,32.196388244628906,218.46473693847656,44.57423019,98.08824920654297
3/9/2023,92.25,167.2358398,210.12432861328125,148.8912353515625,201.24000549316406,231.5392608642578,45.61441421508789,147.7333984,324.4478454589844,273.7471008300781,183.8181152,115.87403106689453,142.16665649414062,55.52342606,123.13021087646484,249.78472900390625,81.07522583007812,101.01746368408203,247.91465759277344,114.15187072753906,129.1713104248047,212.9142303466797,167.17799377441406,449.0349426269531,177.44850158691406,23.42078971862793,31.355661392211914,216.3212891,44.27405548095703,94.96681213378906
3/10/2023,90.73000336,160.99803161621094,212.05999755859375,146.82481384277344,203.07000732421875,218.13465881347656,45.38077926635742,146.9602813720703,310.7715759277344,272.1407470703125,184.24700927734375,115.22190856933594,142.51443481445312,55.289974212646484,126.25712585449219,250.1666259765625,79.95344543457031,101.10197448730469,244.2497559,113.7838363647461,129.75770568847656,209.8850860595703,168.86976623535156,446.1949768066406,171.94790649414062,22.95009422302246,31.467187881469727,212.5161590576172,44.209510803222656,92.42817687988281
3/13/2023,92.43000030517578,153.1570281982422,217.0015869140625,148.7726287841797,203.3699951171875,215.9149627685547,45.240596771240234,146.0767059326172,299.2386779785156,272.340332,184.0277862548828,115.34132385253906,143.87745666503906,55.85025405883789,123.98987579345703,251.16908264160156,79.52317810058594,99.26187133789062,249.48667907714844,113.17371368408203,130.65625,209.39491271972656,165.5438995361328,449.4421081542969,174.26132202148438,22.951093673706055,31.34708595275879,210.87416076660156,44.3386116,91.47000885009766
3/14/2023,94.87999725341797,159.25881958007812,214.58201599121094,150.86868286132812,207.27999877929688,216.84703063964844,45.83869934082031,147.9635009765625,305.5362548828125,271.4373779296875,183.90390014648438,114.48713684082031,144.6858367919922,56.055686950683594,127.17345428466797,253.86138916015625,78.96997833251953,101.12421417236328,256.23675537109375,115.2462158203125,132.2736053466797,212.7181854248047,165.1016845703125,450.3144226074219,181.58885192871094,24.047380447387695,31.63876724243164,214.99391174316406,44.57423019,92.22073364257812
3/15/2023,96.19999694824219,155.27517700195312,218.60226440429688,151.26417541503906,198.2100067138672,208.7658691,45.84804153442383,141.55755615234375,296.08990478515625,273.7186279296875,179.2817383,113.22883605957031,145.09005737304688,56.42920684814453,121.1652603149414,254.28147888183594,78.96997833251953,101.74813842773438,260.80560302734375,114.44239807128906,134.14634704589844,212.28684997558594,160.0360107421875,451.13836669921875,181.6086883544922,24.212276458740234,31.793190002441406,212.7423095703125,45.07129669189453,91.96390533447266
3/16/2023,100.04000091552734,156.1690673828125,218.29518127441406,154.09190368652344,203.19000244140625,210.15916442871094,46.83863830566406,142.00852966308594,298.840332,272.53997802734375,180.25384521484375,114.53306579589844,144.78927612304688,56.739723205566406,123.51753234863281,258.32000732421875,80.0687027,101.47399139404297,271.3777160644531,116.84416961669922,135.14891052246094,216.01202392578125,165.53427124023438,457.52593994140625,185.9674530029297,25.524425506591797,31.38140296936035,213.8041992,44.815269470214844,93.13938903808594
3/17/2023,98.94999694824219,152.0785369873047,213.84678649902344,153.25152587890625,201.0500030517578,206.6038055419922,46.90406036376953,140.2137451171875,287.8860168457031,274.1178283691406,175.96524047851562,113.60540771484375,143.23826599121094,56.47625732421875,118.85079956054688,255.10260009765625,79.15436553955078,98.41104888916016,274.5512695,116.59236907958984,135.18675231933594,213.04168701171875,158.6326141357422,455.0834045410156,183.53489685058594,25.70830726623535,31.561561584472656,213.74522399902344,45.17824935913086,92.06268310546875
3/20/2023,97.70999908447266,154.23553466796875,218.4347381591797,155.6244354248047,204.77000427246094,211.69659423828125,47.60495376586914,142.27545166015625,293.56707763671875,274.9447937011719,180.95907592773438,115.67195892333984,144.6576385498047,57.02200698852539,120.10721588134766,258.4822998046875,80.14552307128906,100.06541442871094,267.4770508,117.3768081665039,137.26756286621094,215.22776794433594,162.16995239257812,462.3143005371094,183.93202209472656,25.883190155029297,32.11060715,214.4924774169922,45.66437911987305,93.07024383544922
3/21/2023,100.61000061035156,159.89036560058594,216.78756713867188,157.48321533203125,204.6999969482422,216.12635803222656,47.35263442993164,146.62893676757812,300.9173583984375,275.1063537597656,182.17892456054688,116.25060272216797,144.6576385498047,56.75854492,123.3285903930664,257.9762878417969,80.13015747070312,99.77236176,268.9999694824219,121.6477051,136.27444458007812,216.45315551757812,165.09210205078125,465.35784912109375,187.33763122558594,26.181995391845703,32.37655258178711,218.2287598,45.508819580078125,95.36193084716797
3/22/2023,98.69999694824219,158.1317138671875,213.88401794433594,156.04957580566406,196.16000366210938,211.35069274902344,46.22185134887695,143.6468505859375,297.4935607910156,268.6238708496094,178.3668670654297,113.93606567382812,141.9880371,56.504478454589844,120.14501190185547,255.74224853515625,78.01722717285156,98.69466400146484,267.5359802246094,115.7304458618164,136.18931579589844,207.17941284179688,160.1705780029297,460.91851806640625,185.18307495117188,26.450820922851562,32.00765609741211,216.3507843017578,45.21713638305664,93.74195098876953
3/23/2023,98.70999908447266,158.14146423339844,216.92713928222656,157.13714599609375,197.89999389648438,210.8605957,46.47418212890625,142.22024536132812,298.61273193359375,269.8594970703125,178.1381378173828,113.31150817871094,142.06324768066406,56.38215255737305,119.82382202148438,257.4129638671875,77.60233306884766,98.53394317626953,272.81219482421875,117.15406799316406,136.00013732910156,204.9442901611328,157.50794982910156,455.4808044433594,186.10646057128906,27.17335319519043,32.05913162231445,218.85801696777344,45.58336258,94.66059875488281
